ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/12/2023,Sligo University Hospital,Day Case,Adult,"1,176",322,128,67,"1,693"
28/12/2023,South Infirmary Victoria University Hospital,Day Case,Adult,"2,458",701,214,261,"3,634"
28/12/2023,St. Columcille's Hospital,Day Case,Adult,307,85,75,24,491
28/12/2023,St. James's Hospital,Day Case,Adult,"2,867","1,227",706,421,"5,221"
28/12/2023,St. John's Hospital Limerick,Day Case,Adult,364,63,0,0,427
28/12/2023,St. Luke's General Hospital Kilkenny,Day Case,Adult,649,210,100,66,"1,025"
28/12/2023,St. Michael's Hospital,Day Case,Adult,331,66,4,5,407
28/12/2023,St. Vincent's University Hospital,Day Case,Adult,"1,905",454,220,178,"2,757"
28/12/2023,Tallaght University Hospital,Day Case,Adult,"2,023",134,21,12,"2,190"
28/12/2023,Tipperary University Hospital,Day Case,Adult,322,42,0,0,364
28/12/2023,University Hospital Kerry,Day Case,Adult,121,2,0,0,123
28/12/2023,University Hospital Limerick,Day Case,Adult,"1,457",558,2,0,"2,017"
28/12/2023,University Hospital Waterford,Day Case,Adult,"2,951",908,529,703,"5,091"
28/12/2023,Wexford General Hospital,Day Case,Adult,466,90,56,40,652
28/12/2023,Beaumont Hospital,Inpatient,Adult,"1,524",615,135,110,"2,384"
28/12/2023,Connolly Hospital Blanchardstown,Inpatient,Adult,215,8,0,0,223
28/12/2023,Coombe Women and Infants University Hospital,Inpatient,Adult,20,12,8,0,41
28/12/2023,Cork University Hospital,Inpatient,Adult,253,93,64,101,511
28/12/2023,Cork University Maternity Hospital,Inpatient,Adult,138,46,25,7,216
28/12/2023,Croom Orthopaedic Hospital,Inpatient,Adult,90,0,0,0,90
28/12/2023,Galway University Hospitals,Inpatient,Adult,"1,114",501,296,693,"2,604"
28/12/2023,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,307,76,23,7,413
28/12/2023,Letterkenny University Hospital,Inpatient,Adult,130,47,41,60,278
28/12/2023,Mater Misericordiae University Hospital,Inpatient,Adult,"1,000",321,148,355,"1,824"
28/12/2023,Mayo University Hospital,Inpatient,Adult,121,57,2,2,183
28/12/2023,Mercy University Hospital,Inpatient,Adult,135,23,5,10,173
28/12/2023,Midland Regional Hospital Tullamore,Inpatient,Adult,407,118,0,0,525
28/12/2023,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,109",306,53,26,"1,494"
28/12/2023,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,256,30,0,0,286
28/12/2023,Our Lady's Hospital Navan,Inpatient,Adult,132,7,0,0,139
28/12/2023,Portiuncula University Hospital,Inpatient,Adult,17,5,0,0,22
28/12/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,262,128,50,42,482
28/12/2023,Sligo University Hospital,Inpatient,Adult,319,96,34,42,491
28/12/2023,Small Volume Hospitals,Inpatient,Adult,59,9,12,8,89
28/12/2023,South Infirmary Victoria University Hospital,Inpatient,Adult,167,39,26,34,266
28/12/2023,St. James's Hospital,Inpatient,Adult,768,360,197,350,"1,675"
28/12/2023,St. John's Hospital Limerick,Inpatient,Adult,378,67,0,0,445
28/12/2023,St. Michael's Hospital,Inpatient,Adult,205,103,76,9,393
28/12/2023,St. Vincent's University Hospital,Inpatient,Adult,714,139,82,155,"1,090"
28/12/2023,Tallaght University Hospital,Inpatient,Adult,735,226,107,79,"1,147"
28/12/2023,Tipperary University Hospital,Inpatient,Adult,47,0,0,0,47
28/12/2023,University Hospital Kerry,Inpatient,Adult,96,0,0,0,96
28/12/2023,University Hospital Limerick,Inpatient,Adult,346,166,2,0,514
28/12/2023,University Hospital Waterford,Inpatient,Adult,153,63,29,62,307
28/12/2023,Children's Health Ireland,Day Case,Child,"2,007","1,161",541,376,"4,085"
28/12/2023,Cork University Hospital,Day Case,Child,103,71,34,13,221
28/12/2023,Galway University Hospitals,Day Case,Child,235,64,38,58,395
28/12/2023,Letterkenny University Hospital,Day Case,Child,29,8,4,5,46
28/12/2023,Mercy University Hospital,Day Case,Child,77,29,2,0,108
28/12/2023,Midland Regional Hospital Mullingar,Day Case,Child,17,7,2,0,26
28/12/2023,Midland Regional Hospital Tullamore,Day Case,Child,34,0,0,0,34
28/12/2023,National Orthopaedic Hospital Cappagh,Day Case,Child,15,7,2,2,26
28/12/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,88,13,0,0,101
28/12/2023,Portiuncula University Hospital,Day Case,Child,38,2,0,0,40
28/12/2023,Royal Victoria Eye and Ear Hospital,Day Case,Child,34,24,2,2,62
28/12/2023,Sligo University Hospital,Day Case,Child,58,11,2,0,71
28/12/2023,Small Volume Hospitals,Day Case,Child,68,0,0,0,68
28/12/2023,South Infirmary Victoria University Hospital,Day Case,Child,171,11,4,2,188
28/12/2023,University Hospital Limerick,Day Case,Child,148,143,8,0,299
28/12/2023,University Hospital Waterford,Day Case,Child,132,32,8,10,182
28/12/2023,Wexford General Hospital,Day Case,Child,30,13,2,0,45
28/12/2023,Children's Health Ireland,Inpatient,Child,"1,025",637,400,577,"2,639"
28/12/2023,Cork University Hospital,Inpatient,Child,17,4,2,2,25
28/12/2023,Galway University Hospitals,Inpatient,Child,217,43,4,13,277
28/12/2023,Midland Regional Hospital Tullamore,Inpatient,Child,137,0,0,0,137
28/12/2023,National Orthopaedic Hospital Cappagh,Inpatient,Child,85,60,24,32,201
28/12/2023,Our Lady of Lourdes Hospital Drogheda,Inpatient,Child,20,8,0,0,28
28/12/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Child,36,15,4,2,57
28/12/2023,Sligo University Hospital,Inpatient,Child,210,49,0,2,261
28/12/2023,Small Volume Hospitals,Inpatient,Child,34,14,0,0,48
28/12/2023,South Infirmary Victoria University Hospital,Inpatient,Child,52,2,0,0,54
28/12/2023,University Hospital Limerick,Inpatient,Child,24,58,8,0,90
28/12/2023,University Hospital Waterford,Inpatient,Child,142,48,2,2,194
